signguCode,signguNm,daywkDivCd,daywkDivNm,touDivCd,touDivNm,touNum,baseYmd
41287,고양시 일산서구,1,월요일,2,외지인(b),94969.0,20250609
41287,고양시 일산서구,1,월요일,3,외국인(c),3475.07,20250609
41290,과천시,1,월요일,1,현지인(a),69940.5,20250609
41290,과천시,1,월요일,2,외지인(b),50603.0,20250609
41290,과천시,1,월요일,3,외국인(c),487.27,20250609
41310,구리시,1,월요일,1,현지인(a),140479.5,20250609
41310,구리시,1,월요일,2,외지인(b),108619.0,20250609
41310,구리시,1,월요일,3,외국인(c),524.3299999999999,20250609
41360,남양주시,1,월요일,1,현지인(a),395888.5,20250609
41360,남양주시,1,월요일,2,외지인(b),154126.0,20250609
41360,남양주시,1,월요일,3,외국인(c),1712.4999999999998,20250609
41370,오산시,1,월요일,1,현지인(a),144473.0,20250609
41370,오산시,1,월요일,2,외지인(b),72611.0,20250609
41370,오산시,1,월요일,3,외국인(c),894.55,20250609
41390,시흥시,1,월요일,1,현지인(a),243092.5,20250609
41390,시흥시,1,월요일,2,외지인(b),128803.5,20250609
41390,시흥시,1,월요일,3,외국인(c),2978.0699999999993,20250609
41410,군포시,1,월요일,1,현지인(a),152404.0,20250609
41410,군포시,1,월요일,2,외지인(b),64004.5,20250609
41410,군포시,1,월요일,3,외국인(c),789.4400000000002,20250609
41430,의왕시,1,월요일,1,현지인(a),74154.5,20250609
41430,의왕시,1,월요일,2,외지인(b),72740.5,20250609
41430,의왕시,1,월요일,3,외국인(c),612.2099999999999,20250609
41450,하남시,1,월요일,1,현지인(a),203392.0,20250609
41450,하남시,1,월요일,2,외지인(b),126458.5,20250609
41450,하남시,1,월요일,3,외국인(c),1112.48,20250609
41460,용인시,1,월요일,1,현지인(a),623290.5,20250609
41460,용인시,1,월요일,2,외지인(b),326564.0,20250609
41460,용인시,1,월요일,3,외국인(c),5524.599999999999,20250609
41461,용인시 처인구,1,월요일,1,현지인(a),190690.5,20250609
41461,용인시 처인구,1,월요일,2,외지인(b),112721.0,20250609
41461,용인시 처인구,1,월요일,3,외국인(c),2473.12,20250609
41463,용인시 기흥구,1,월요일,1,현지인(a),248696.0,20250609
41463,용인시 기흥구,1,월요일,2,외지인(b),141778.0,20250609
41463,용인시 기흥구,1,월요일,3,외국인(c),2288.4100000000008,20250609
41465,용인시 수지구,1,월요일,1,현지인(a),191030.0,20250609
41465,용인시 수지구,1,월요일,2,외지인(b),87367.0,20250609
41465,용인시 수지구,1,월요일,3,외국인(c),1450.2799999999997,20250609
41480,파주시,1,월요일,1,현지인(a),261919.0,20250609
41480,파주시,1,월요일,2,외지인(b),108951.5,20250609
41480,파주시,1,월요일,3,외국인(c),2705.180000000001,20250609
41500,이천시,1,월요일,1,현지인(a),158263.0,20250609
41500,이천시,1,월요일,2,외지인(b),84052.5,20250609
41500,이천시,1,월요일,3,외국인(c),1568.6999999999996,20250609
41550,안성시,1,월요일,1,현지인(a),142226.0,20250609
41550,안성시,1,월요일,2,외지인(b),81921.0,20250609
41550,안성시,1,월요일,3,외국인(c),1705.0900000000001,20250609
41570,김포시,1,월요일,1,현지인(a),304048.5,20250609
41570,김포시,1,월요일,2,외지인(b),118674.5,20250609
41570,김포시,1,월요일,3,외국인(c),4688.880000000001,20250609
41590,화성시,1,월요일,1,현지인(a),578336.5,20250609
41590,화성시,1,월요일,2,외지인(b),250848.5,20250609
41590,화성시,1,월요일,3,외국인(c),6290.98,20250609
41610,광주시,1,월요일,1,현지인(a),231070.0,20250609
41610,광주시,1,월요일,2,외지인(b),103127.5,20250609
41610,광주시,1,월요일,3,외국인(c),1522.9400000000005,20250609
41630,양주시,1,월요일,1,현지인(a),174391.0,20250609
41630,양주시,1,월요일,2,외지인(b),77938.0,20250609
41630,양주시,1,월요일,3,외국인(c),1264.3799999999999,20250609
41650,포천시,1,월요일,1,현지인(a),98392.0,20250609
41650,포천시,1,월요일,2,외지인(b),61194.0,20250609
41650,포천시,1,월요일,3,외국인(c),1431.1399999999999,20250609
41670,여주시,1,월요일,1,현지인(a),86653.0,20250609
41670,여주시,1,월요일,2,외지인(b),52622.5,20250609
41670,여주시,1,월요일,3,외국인(c),1462.6899999999998,20250609
41800,연천군,1,월요일,1,현지인(a),30803.5,20250609
41800,연천군,1,월요일,2,외지인(b),20723.5,20250609
41800,연천군,1,월요일,3,외국인(c),263.91,20250609
41820,가평군,1,월요일,1,현지인(a),48118.0,20250609
41820,가평군,1,월요일,2,외지인(b),51320.5,20250609
41820,가평군,1,월요일,3,외국인(c),2272.69,20250609
41830,양평군,1,월요일,1,현지인(a),87783.5,20250609
41830,양평군,1,월요일,2,외지인(b),56017.5,20250609
41830,양평군,1,월요일,3,외국인(c),866.0400000000003,20250609
43110,청주시,1,월요일,1,현지인(a),421008.0,20250609
43110,청주시,1,월요일,2,외지인(b),272107.5,20250609
43110,청주시,1,월요일,3,외국인(c),2951.0899999999983,20250609
43111,청주시 상당구,1,월요일,1,현지인(a),103726.0,20250609
43111,청주시 상당구,1,월요일,2,외지인(b),69758.5,20250609
43111,청주시 상당구,1,월요일,3,외국인(c),512.52,20250609
43112,청주시 서원구,1,월요일,1,현지인(a),72695.0,20250609
43112,청주시 서원구,1,월요일,2,외지인(b),72131.5,20250609
43112,청주시 서원구,1,월요일,3,외국인(c),591.5,20250609
43113,청주시 흥덕구,1,월요일,1,현지인(a),150748.5,20250609
43113,청주시 흥덕구,1,월요일,2,외지인(b),96173.0,20250609
43113,청주시 흥덕구,1,월요일,3,외국인(c),1292.9600000000003,20250609
43114,청주시 청원구,1,월요일,1,현지인(a),107051.0,20250609
43114,청주시 청원구,1,월요일,2,외지인(b),71484.0,20250609
43114,청주시 청원구,1,월요일,3,외국인(c),1278.76,20250609
43130,충주시,1,월요일,1,현지인(a),184761.5,20250609
43130,충주시,1,월요일,2,외지인(b),66080.0,20250609
43130,충주시,1,월요일,3,외국인(c),1269.37,20250609
43150,제천시,1,월요일,1,현지인(a),75001.5,20250609
43150,제천시,1,월요일,2,외지인(b),32256.0,20250609
43150,제천시,1,월요일,3,외국인(c),960.6100000000001,20250609
43720,보은군,1,월요일,1,현지인(a),22536.5,20250609
43720,보은군,1,월요일,2,외지인(b),17164.0,20250609
43720,보은군,1,월요일,3,외국인(c),273.41,20250609
43730,옥천군,1,월요일,1,현지인(a),38157.0,20250609
43730,옥천군,1,월요일,2,외지인(b),23373.0,20250609
43730,옥천군,1,월요일,3,외국인(c),297.04999999999995,20250609
43740,영동군,1,월요일,1,현지인(a),34251.0,20250609
43740,영동군,1,월요일,2,외지인(b),13706.0,20250609
43740,영동군,1,월요일,3,외국인(c),331.41999999999996,20250609
43745,증평군,1,월요일,1,현지인(a),30044.0,20250609
43745,증평군,1,월요일,2,외지인(b),13856.5,20250609
43745,증평군,1,월요일,3,외국인(c),156.28,20250609
43750,진천군,1,월요일,1,현지인(a),54194.0,20250609
43750,진천군,1,월요일,2,외지인(b),31976.0,20250609
43750,진천군,1,월요일,3,외국인(c),779.35,20250609
43760,괴산군,1,월요일,1,현지인(a),22680.0,20250609
43760,괴산군,1,월요일,2,외지인(b),22624.0,20250609
43760,괴산군,1,월요일,3,외국인(c),918.3299999999999,20250609
43770,음성군,1,월요일,1,현지인(a),70392.0,20250609
43770,음성군,1,월요일,2,외지인(b),49651.0,20250609
43770,음성군,1,월요일,3,외국인(c),1503.1899999999998,20250609
43800,단양군,1,월요일,1,현지인(a),19278.0,20250609
43800,단양군,1,월요일,2,외지인(b),16208.5,20250609
43800,단양군,1,월요일,3,외국인(c),216.16,20250609
44130,천안시,1,월요일,1,현지인(a),326588.5,20250609
44130,천안시,1,월요일,2,외지인(b),195986.0,20250609
44130,천안시,1,월요일,3,외국인(c),2830.66,20250609
44131,천안시 동남구,1,월요일,1,현지인(a),163383.5,20250609
44131,천안시 동남구,1,월요일,2,외지인(b),109511.5,20250609
44131,천안시 동남구,1,월요일,3,외국인(c),1378.9099999999999,20250609
44133,천안시 서북구,1,월요일,1,현지인(a),170908.5,20250609
44133,천안시 서북구,1,월요일,2,외지인(b),100082.5,20250609
44133,천안시 서북구,1,월요일,3,외국인(c),1832.8700000000001,20250609
44150,공주시,1,월요일,1,현지인(a),62895.0,20250609
44150,공주시,1,월요일,2,외지인(b),48506.5,20250609
44150,공주시,1,월요일,3,외국인(c),578.62,20250609
44180,보령시,1,월요일,1,현지인(a),84441.0,20250609
44180,보령시,1,월요일,2,외지인(b),30530.5,20250609
44180,보령시,1,월요일,3,외국인(c),673.8799999999999,20250609
44200,아산시,1,월요일,1,현지인(a),220556.0,20250609
44200,아산시,1,월요일,2,외지인(b),91959.0,20250609
44200,아산시,1,월요일,3,외국인(c),2584.1899999999996,20250609
44210,서산시,1,월요일,1,현지인(a),115339.0,20250609
44210,서산시,1,월요일,2,외지인(b),38787.0,20250609
44210,서산시,1,월요일,3,외국인(c),1241.1799999999998,20250609
44230,논산시,1,월요일,1,현지인(a),77966.0,20250609
44230,논산시,1,월요일,2,외지인(b),40432.0,20250609
44230,논산시,1,월요일,3,외국인(c),626.34,20250609
44250,계룡시,1,월요일,1,현지인(a),29046.5,20250609
44250,계룡시,1,월요일,2,외지인(b),11903.5,20250609
44250,계룡시,1,월요일,3,외국인(c),76.19,20250609
44270,당진시,1,월요일,1,현지인(a),131288.5,20250609
44270,당진시,1,월요일,2,외지인(b),45160.5,20250609
44270,당진시,1,월요일,3,외국인(c),1437.4399999999996,20250609
44710,금산군,1,월요일,1,현지인(a),40820.5,20250609
44710,금산군,1,월요일,2,외지인(b),18130.0,20250609
44710,금산군,1,월요일,3,외국인(c),286.38,20250609
44760,부여군,1,월요일,1,현지인(a),55174.0,20250609
44760,부여군,1,월요일,2,외지인(b),21696.5,20250609
44760,부여군,1,월요일,3,외국인(c),394.12999999999994,20250609
44770,서천군,1,월요일,1,현지인(a),39865.0,20250609
44770,서천군,1,월요일,2,외지인(b),20286.0,20250609
44770,서천군,1,월요일,3,외국인(c),269.06,20250609
44790,청양군,1,월요일,1,현지인(a),18200.0,20250609
44790,청양군,1,월요일,2,외지인(b),8732.5,20250609
44790,청양군,1,월요일,3,외국인(c),233.96,20250609
44800,홍성군,1,월요일,1,현지인(a),67140.5,20250609
44800,홍성군,1,월요일,2,외지인(b),27891.5,20250609
44800,홍성군,1,월요일,3,외국인(c),385.42999999999995,20250609
44810,예산군,1,월요일,1,현지인(a),57235.5,20250609
44810,예산군,1,월요일,2,외지인(b),30747.5,20250609
44810,예산군,1,월요일,3,외국인(c),468.34999999999997,20250609
44825,태안군,1,월요일,1,현지인(a),60910.5,20250609
44825,태안군,1,월요일,2,외지인(b),33964.0,20250609
44825,태안군,1,월요일,3,외국인(c),1816.6399999999999,20250609
46110,목포시,1,월요일,1,현지인(a),182857.5,20250609
46110,목포시,1,월요일,2,외지인(b),60056.5,20250609
46110,목포시,1,월요일,3,외국인(c),1796.7000000000003,20250609
46130,여수시,1,월요일,1,현지인(a),171853.5,20250609
46130,여수시,1,월요일,2,외지인(b),53196.5,20250609
46130,여수시,1,월요일,3,외국인(c),8626.42,20250609
46150,순천시,1,월요일,1,현지인(a),190680.0,20250609
46150,순천시,1,월요일,2,외지인(b),63000.0,20250609
46150,순천시,1,월요일,3,외국인(c),469.48,20250609
46170,나주시,1,월요일,1,현지인(a),83674.5,20250609
46170,나주시,1,월요일,2,외지인(b),38055.5,20250609
46170,나주시,1,월요일,3,외국인(c),535.9100000000001,20250609
46230,광양시,1,월요일,1,현지인(a),85438.5,20250609
46230,광양시,1,월요일,2,외지인(b),31846.5,20250609
46230,광양시,1,월요일,3,외국인(c),5609.66,20250609
46710,담양군,1,월요일,1,현지인(a),30999.5,20250609
46710,담양군,1,월요일,2,외지인(b),29536.5,20250609
46710,담양군,1,월요일,3,외국인(c),181.25000000000003,20250609
46720,곡성군,1,월요일,1,현지인(a),16264.5,20250609
46720,곡성군,1,월요일,2,외지인(b),11109.0,20250609
46720,곡성군,1,월요일,3,외국인(c),145.64,20250609
46730,구례군,1,월요일,1,현지인(a),16754.5,20250609
46730,구례군,1,월요일,2,외지인(b),10566.5,20250609
46730,구례군,1,월요일,3,외국인(c),49.29,20250609
46770,고흥군,1,월요일,1,현지인(a),31871.0,20250609
46770,고흥군,1,월요일,2,외지인(b),13366.5,20250609
46770,고흥군,1,월요일,3,외국인(c),631.99,20250609
46780,보성군,1,월요일,1,현지인(a),23159.5,20250609
46780,보성군,1,월요일,2,외지인(b),14133.0,20250609
46780,보성군,1,월요일,3,외국인(c),294.71,20250609
46790,화순군,1,월요일,1,현지인(a),44586.5,20250609
46790,화순군,1,월요일,2,외지인(b),27296.5,20250609
46790,화순군,1,월요일,3,외국인(c),244.97999999999996,20250609
46800,장흥군,1,월요일,1,현지인(a),27979.0,20250609
46800,장흥군,1,월요일,2,외지인(b),10923.5,20250609
46800,장흥군,1,월요일,3,외국인(c),97.29000000000002,20250609
46810,강진군,1,월요일,1,현지인(a),25623.5,20250609
46810,강진군,1,월요일,2,외지인(b),12204.5,20250609
46810,강진군,1,월요일,3,외국인(c),116.03,20250609
46820,해남군,1,월요일,1,현지인(a),38290.0,20250609
46820,해남군,1,월요일,2,외지인(b),20296.5,20250609
46820,해남군,1,월요일,3,외국인(c),808.22,20250609
46830,영암군,1,월요일,1,현지인(a),40547.5,20250609
46830,영암군,1,월요일,2,외지인(b),24188.5,20250609
46830,영암군,1,월요일,3,외국인(c),907.0499999999998,20250609
46840,무안군,1,월요일,1,현지인(a),70756.0,20250609
46840,무안군,1,월요일,2,외지인(b),40547.5,20250609
46840,무안군,1,월요일,3,외국인(c),700.3599999999999,20250609
46860,함평군,1,월요일,1,현지인(a),13933.5,20250609
46860,함평군,1,월요일,2,외지인(b),12698.0,20250609
46860,함평군,1,월요일,3,외국인(c),349.7699999999999,20250609
46870,영광군,1,월요일,1,현지인(a),37390.5,20250609
46870,영광군,1,월요일,2,외지인(b),14731.5,20250609
46870,영광군,1,월요일,3,외국인(c),568.6500000000001,20250609
46880,장성군,1,월요일,1,현지인(a),28882.0,20250609
46880,장성군,1,월요일,2,외지인(b),22232.0,20250609
46880,장성군,1,월요일,3,외국인(c),184.05999999999995,20250609
46890,완도군,1,월요일,1,현지인(a),37852.5,20250609
46890,완도군,1,월요일,2,외지인(b),14553.0,20250609
46890,완도군,1,월요일,3,외국인(c),3283.1500000000005,20250609
46900,진도군,1,월요일,1,현지인(a),19145.0,20250609
46900,진도군,1,월요일,2,외지인(b),11753.0,20250609
46900,진도군,1,월요일,3,외국인(c),1795.6100000000004,20250609
46910,신안군,1,월요일,1,현지인(a),20979.0,20250609
46910,신안군,1,월요일,2,외지인(b),17832.5,20250609
46910,신안군,1,월요일,3,외국인(c),5378.53,20250609
47110,포항시,1,월요일,1,현지인(a),312574.5,20250609
47110,포항시,1,월요일,2,외지인(b),124971.0,20250609
47110,포항시,1,월요일,3,외국인(c),2734.2000000000003,20250609
47111,포항시 남구,1,월요일,1,현지인(a),135173.5,20250609
47111,포항시 남구,1,월요일,2,외지인(b),70322.0,20250609
47111,포항시 남구,1,월요일,3,외국인(c),2353.2200000000003,20250609
47113,포항시 북구,1,월요일,1,현지인(a),187624.5,20250609
47113,포항시 북구,1,월요일,2,외지인(b),65380.0,20250609
47113,포항시 북구,1,월요일,3,외국인(c),690.73,20250609
47130,경주시,1,월요일,1,현지인(a),191495.5,20250609
47130,경주시,1,월요일,2,외지인(b),96736.5,20250609
47130,경주시,1,월요일,3,외국인(c),3590.9200000000005,20250609
47150,김천시,1,월요일,1,현지인(a),90177.5,20250609
47150,김천시,1,월요일,2,외지인(b),33267.5,20250609
47150,김천시,1,월요일,3,외국인(c),686.65,20250609
47170,안동시,1,월요일,1,현지인(a),131194.0,20250609
47170,안동시,1,월요일,2,외지인(b),36977.5,20250609
47170,안동시,1,월요일,3,외국인(c),1236.3000000000004,20250609
47190,구미시,1,월요일,1,현지인(a),238444.5,20250609
47190,구미시,1,월요일,2,외지인(b),63763.0,20250609
47190,구미시,1,월요일,3,외국인(c),1413.2700000000002,20250609
47210,영주시,1,월요일,1,현지인(a),77374.5,20250609
47210,영주시,1,월요일,2,외지인(b),18945.5,20250609
47210,영주시,1,월요일,3,외국인(c),460.57999999999976,20250609
47230,영천시,1,월요일,1,현지인(a),57687.0,20250609
47230,영천시,1,월요일,2,외지인(b),29214.5,20250609
